county_desc,precinct_abbrv,precinct_desc,reg_total,reg_active,reg_inactive,party_dem,party_rep,party_unaf,party_lib,party_other,race_white,race_black,race_asian,race_aian,eth_hispanic,gender_male,gender_female,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,total_votes_g2024,total_votes_g2020,total_votes_g2018,turnout_rate_g2024,turnout_rate_g2020,turnout_rate_g2018,pop_total,pop_18_24,pop_voting_age,est_vap_total,est_vap_youth,pop_white_alone,pop_black_alone,pop_hispanic,pop_asian_alone,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_18_24,pct_65plus,tv_18_24_p2026,tv_25_34_p2026,tv_total_p2026,tv_18_24_g2025,tv_25_34_g2025,tv_total_g2025,tv_18_24_g2024,tv_25_34_g2024,tv_total_g2024,tv_18_24_g2018,tv_25_34_g2018,tv_total_g2018,v_trump_2024,v_harris_2024,v_stein_gov_2024,v_robinson_gov_2024,two_pty_2024,precinct_rep_pct,precinct_dem_pct,precinct_margin,competitiveness,winner_2024,youth_dem_pct_raw,youth_rep_pct_raw,youth_dem_pct,youth_rep_pct,overall_turnout_2024,youth_turnout_2024,youth_share_2024,youth_turnout_gap,youth_turnout_2018,youth_nonvoters,new_youth_voters,new_dem_raw,new_rep_raw,sim_trump_raw,sim_harris_raw,sim_total_raw,sim_margin_raw,sim_winner_raw,new_dem_blend,new_rep_blend,sim_trump_blend,sim_harris_blend,sim_total_blend,sim_margin_blend,sim_winner_blend,flipped_raw,flipped_blend
GUILFORD,RC2,RC2,6514.0,5741,773,2016,1559,2134,31,1,3231,2262,92,14,248,2669,3365,569,1096,1277,1043,1086,834,609,4910,4344,2652,0.8553,0.7567,0.4619,10248.316346279373,439.24824133568194,7592.280830668843,8711.0,373.0,6116.546379379551,3040.6784118614014,708.4862039911081,194.001881022038,4131.769966899822,0.5968,0.2967,0.0691,0.0429,0.1617,45,82,1340,15,37,356,373,703,4910,145,368,2652,2218.0,2632.0,2914.0,1690.0,4850.0,0.457319587628866,0.5426804123711341,-0.085360824742268,competitive,Harris,0.5426804123711341,0.457319587628866,0.5770721649484536,0.4229278350515464,0.8553,0.6555,0.076,-0.1998,0.2548,196,20.0,11.0,9.0,2227.0,2643.0,4870.0,-8.542094455852157,Harris,12.0,8.0,2226.0,2644.0,4870.0,-8.583162217659138,Harris,False,False
GUILFORD,SCLAY,SCLAY,2078.0,1902,176,296,1026,569,11,0,1819,95,4,7,43,958,1021,176,267,270,297,359,393,316,1716,1589,1073,0.9022,0.8354,0.5641,2444.1917053949537,168.85430222589724,1914.268130466413,2078.0,144.0,2018.7862045525123,30.92787887338603,258.2863945649317,68.13312195719213,425.40550084244114,0.826,0.0127,0.1057,0.0691,0.2226,12,22,546,0,0,1,136,185,1716,45,80,1073,1373.0,391.0,527.0,1108.0,1764.0,0.778344671201814,0.2216553287981859,0.5566893424036281,safe,Trump,0.2216553287981859,0.778344671201814,0.4486621315192743,0.5513378684807256,0.9022,0.7727,0.0793,-0.1295,0.2557,40,4.0,1.0,3.0,1376.0,392.0,1768.0,55.65610859728507,Trump,2.0,2.0,1375.0,393.0,1768.0,55.54298642533937,Trump,False,False
GUILFORD,SDRI,SDRI,7333.0,6573,760,1802,2171,2561,36,3,4467,1352,471,22,309,3179,3730,763,945,1085,1242,1169,913,1216,5679,5017,3498,0.864,0.7633,0.5322,13617.367527389044,810.1007648929641,10519.155617890285,11575.0,689.0,7436.677052149069,2162.165271965013,1170.483246698347,2412.229236890895,6180.690475239974,0.5461,0.1588,0.086,0.0595,0.2018,55,99,1694,0,3,12,512,594,5679,160,320,3498,2876.0,2669.0,3137.0,2131.0,5545.0,0.5186654643823264,0.4813345356176736,0.0373309287646528,tossup,Trump,0.4813345356176736,0.5186654643823264,0.5525338142470695,0.4474661857529305,0.864,0.671,0.0902,-0.193,0.2097,251,25.0,12.0,13.0,2889.0,2681.0,5570.0,3.7342908438061038,Trump,14.0,11.0,2887.0,2683.0,5570.0,3.6624775583482947,Trump,False,False
GUILFORD,SF1,SF1,3819.0,3420,399,567,1382,1451,20,0,3020,231,148,11,95,1769,1861,475,441,529,720,822,492,340,3015,2733,1858,0.8816,0.7991,0.5433,5669.332821809294,420.1135742467714,4143.558947099212,4819.0,357.0,4283.697724174685,458.4585215269488,259.4211521713188,385.0532120980388,1385.6350976346089,0.7556,0.0809,0.0458,0.0741,0.1487,24,21,667,28,26,693,331,258,3015,92,157,1858,1852.0,1146.0,1416.0,1358.0,2998.0,0.6177451634422949,0.3822548365577051,0.2354903268845897,safe,Trump,0.3822548365577051,0.6177451634422949,0.5129019346230821,0.4870980653769179,0.8816,0.6968,0.1098,-0.1848,0.1937,144,14.0,5.0,9.0,1861.0,1151.0,3012.0,23.57237715803453,Trump,7.0,7.0,1859.0,1153.0,3012.0,23.439575033200533,Trump,False,False
GUILFORD,SF2,SF2,1903.0,1750,153,285,815,641,8,1,1669,67,15,3,35,869,931,192,220,290,280,351,338,232,1572,1429,1009,0.8983,0.8166,0.5766,2033.5619208402231,113.81769966515,1522.7468067817165,1729.0,97.0,1756.3522788337705,124.79669360248909,89.91954632598743,37.81572246439422,277.2096420064527,0.8637,0.0614,0.0442,0.056,0.1823,11,10,424,6,13,312,139,167,1572,42,106,1009,1052.0,540.0,700.0,763.0,1592.0,0.6608040201005025,0.3391959798994975,0.321608040201005,safe,Trump,0.3391959798994975,0.6608040201005025,0.495678391959799,0.5043216080402011,0.8983,0.724,0.0884,-0.1743,0.2188,53,5.0,2.0,3.0,1055.0,542.0,1597.0,32.122730118973074,Trump,2.0,3.0,1055.0,542.0,1597.0,32.122730118973074,Trump,False,False
GUILFORD,SF3,SF3,3038.0,2671,367,708,843,1103,16,1,2073,433,179,8,100,1298,1585,303,522,394,485,506,442,386,2348,2087,1456,0.8791,0.7814,0.5451,6736.478437212384,498.062925862067,4940.85561719601,5726.0,423.0,4330.836779952569,857.7031810128906,308.9249411107851,827.9967332433602,2405.6416572598155,0.6429,0.1273,0.0459,0.0739,0.1802,29,46,616,26,38,581,242,287,2348,96,122,1456,1155.0,1207.0,1394.0,802.0,2362.0,0.4889923793395427,0.5110076206604572,-0.0220152413209144,tossup,Harris,0.5110076206604572,0.4889923793395427,0.5644030482641829,0.4355969517358171,0.8791,0.7987,0.1031,-0.0804,0.3168,61,6.0,3.0,3.0,1158.0,1210.0,2368.0,-2.195945945945946,Harris,3.0,3.0,1158.0,1210.0,2368.0,-2.195945945945946,Harris,False,False
GUILFORD,SF4,SF4,3939.0,3568,371,766,1280,1504,18,0,2911,332,238,6,139,1778,1974,448,469,574,713,716,579,440,3153,2811,2041,0.8837,0.7878,0.572,7061.30073039513,561.9403114304965,4858.897112748769,6002.0,478.0,4822.742452502845,514.8931606905556,275.0571824836339,711.4954091053986,2238.5582778922853,0.683,0.0729,0.039,0.0796,0.1148,37,34,830,20,36,691,305,313,3153,98,191,2041,1756.0,1404.0,1699.0,1250.0,3160.0,0.5556962025316455,0.4443037974683544,0.1113924050632911,lean,Trump,0.4443037974683544,0.5556962025316455,0.5377215189873418,0.4622784810126582,0.8837,0.6808,0.0967,-0.2029,0.2188,143,14.0,6.0,8.0,1764.0,1410.0,3174.0,11.153119092627598,Trump,8.0,6.0,1762.0,1412.0,3174.0,11.027095148078136,Trump,False,False
GUILFORD,SMAD,SMAD,2718.0,2421,297,785,846,779,11,0,1665,740,9,16,87,1197,1406,233,418,383,381,485,462,356,2137,1962,1340,0.8827,0.8104,0.5535,4545.174530286192,479.7672566159174,3350.319421797933,3863.0,408.0,3034.050668194035,1034.3470185312478,195.15703341360864,56.72633792003238,1511.123862092157,0.6675,0.2276,0.0429,0.1056,0.1617,11,30,616,1,5,91,169,274,2137,77,149,1340,1217.0,932.0,1111.0,937.0,2149.0,0.5663099115867846,0.4336900884132154,0.1326198231735691,lean,Trump,0.4336900884132154,0.5663099115867846,0.5334760353652862,0.4665239646347138,0.8827,0.7253,0.0791,-0.1574,0.3305,64,6.0,3.0,3.0,1220.0,935.0,2155.0,13.225058004640372,Trump,3.0,3.0,1220.0,935.0,2155.0,13.225058004640372,Trump,False,False
GUILFORD,STOK,STOK,5356.0,4951,405,794,2224,1905,28,0,4359,376,94,11,170,2429,2627,598,648,858,1039,1060,702,451,4379,3663,2337,0.8845,0.7399,0.472,6024.0433215315625,328.23037185039686,4536.037919208435,5120.0,279.0,4794.467815356596,226.77464777276995,728.8088605052508,79.78400348488871,1229.575506174967,0.7959,0.0376,0.121,0.0545,0.1702,48,48,1255,26,40,887,435,454,4379,91,269,2337,3001.0,1391.0,1803.0,2283.0,4392.0,0.683287795992714,0.3167122040072859,0.3665755919854281,safe,Trump,0.3167122040072859,0.683287795992714,0.4866848816029143,0.5133151183970857,0.8845,0.7274,0.0993,-0.1571,0.1522,163,16.0,5.0,11.0,3012.0,1396.0,4408.0,36.66061705989111,Trump,8.0,8.0,3009.0,1399.0,4408.0,36.524500907441016,Trump,False,False
GUILFORD,SUM1,SUM1,2404.0,2065,339,1029,397,632,6,1,779,1173,90,11,131,975,1286,255,491,364,358,383,332,221,1733,1598,1079,0.8392,0.7738,0.5225,3236.3466920174524,299.9425974907727,2567.0983297441226,2751.0,255.0,1048.583453150383,1953.703000463517,202.34985525282656,45.2215943039368,2187.763238867069,0.324,0.6037,0.0625,0.0927,0.1738,18,31,484,4,15,200,171,286,1733,82,133,1079,552.0,1224.0,1290.0,410.0,1776.0,0.3108108108108108,0.6891891891891891,-0.3783783783783783,safe,Harris,0.6891891891891891,0.3108108108108108,0.6356756756756756,0.3643243243243243,0.8392,0.6706,0.0987,-0.1686,0.3216,84,8.0,6.0,2.0,554.0,1230.0,1784.0,-37.89237668161435,Harris,5.0,3.0,555.0,1229.0,1784.0,-37.780269058295964,Harris,False,False
GUILFORD,SUM2,SUM2,2837.0,2423,414,1214,445,757,5,2,865,1550,37,17,139,1128,1527,334,626,481,407,458,321,210,2000,1806,1161,0.8254,0.7454,0.4792,3763.868827025598,192.39181089386767,2578.855760914106,3199.0,164.0,849.8307746738537,1930.771994592924,792.3796377653993,77.0,2914.038052351744,0.2258,0.513,0.2105,0.0511,0.072,25,64,538,10,29,238,212,388,2000,104,171,1161,633.0,1396.0,1481.0,485.0,2029.0,0.3119763430261212,0.6880236569738788,-0.3760473139477575,safe,Harris,0.6880236569738788,0.3119763430261212,0.6352094627895515,0.3647905372104485,0.8254,0.6347,0.106,-0.1907,0.3114,122,12.0,8.0,4.0,637.0,1404.0,2041.0,-37.57961783439491,Harris,8.0,4.0,637.0,1404.0,2041.0,-37.57961783439491,Harris,False,False
GUILFORD,SUM3,SUM3,1207.0,1058,149,185,506,364,3,0,917,92,18,4,84,523,623,120,157,159,157,182,227,205,926,876,621,0.8752,0.828,0.587,1358.7351680014756,86.15118151392275,1000.3280877291176,1155.0,73.0,857.4655717674599,383.43292257955073,102.72142251683584,3.9107410256732207,501.2695962340159,0.6311,0.2822,0.0756,0.0634,0.191,11,11,324,0,0,0,61,99,926,26,52,621,671.0,257.0,332.0,531.0,928.0,0.7230603448275862,0.2769396551724138,0.4461206896551724,safe,Trump,0.2769396551724138,0.7230603448275862,0.4707758620689655,0.5292241379310345,0.8752,0.5083,0.0659,-0.3669,0.2167,59,6.0,2.0,4.0,675.0,259.0,934.0,44.53961456102783,Trump,3.0,3.0,674.0,260.0,934.0,44.3254817987152,Trump,False,False
GUILFORD,SUM4,SUM4,2030.0,1865,165,215,1062,577,11,0,1776,85,9,6,53,935,1006,150,258,277,283,346,384,332,1675,1565,1165,0.8981,0.8391,0.6247,2695.742874771708,71.23648796935493,2108.0453914932377,2291.0,61.0,2164.0376679387505,48.28520528964344,323.0297491856801,6.460678598552593,531.7052068329572,0.8028,0.0179,0.1198,0.0264,0.1987,17,21,542,0,0,2,109,182,1675,50,112,1165,1333.0,357.0,506.0,1086.0,1690.0,0.7887573964497041,0.2112426035502958,0.5775147928994082,safe,Trump,0.2112426035502958,0.7887573964497041,0.4444970414201183,0.5555029585798816,0.8981,0.7267,0.0651,-0.1714,0.3333,41,4.0,1.0,3.0,1336.0,358.0,1694.0,57.73317591499409,Trump,2.0,2.0,1335.0,359.0,1694.0,57.6151121605667,Trump,False,False
GUILFORD,SWASH,SWASH,1079.0,982,97,143,516,319,3,1,907,76,5,2,20,496,531,92,153,166,126,224,179,139,903,812,532,0.9196,0.8269,0.5418,2367.510903745096,204.903427880099,1750.1018948186138,2012.0,174.0,1776.9441312347226,312.13957958545484,185.20344512480665,28.3453502814724,590.5667725103731,0.7506,0.1318,0.0782,0.0865,0.1716,5,9,264,0,0,1,74,119,903,29,63,532,711.0,204.0,284.0,563.0,915.0,0.7770491803278688,0.2229508196721311,0.5540983606557377,safe,Trump,0.2229508196721311,0.7770491803278688,0.4491803278688524,0.5508196721311476,0.9196,0.8043,0.0819,-0.1153,0.3152,18,2.0,0.0,2.0,713.0,204.0,917.0,55.50708833151581,Trump,1.0,1.0,712.0,205.0,917.0,55.288985823336965,Trump,False,False
HALIFAX,BUTWD,BUTTERWOOD,355.0,303,52,148,47,107,1,0,166,148,0,10,1,148,180,17,45,34,58,67,77,57,251,253,176,0.8284,0.835,0.5809,443.6999071000358,30.028385995643504,314.0222295623661,377.0,26.0,115.44943828204477,256.28401648708456,3.5625831098037937,0.0,328.250468817991,0.2602,0.5776,0.008,0.0677,0.1699,3,2,95,0,0,0,14,24,251,7,10,176,140.0,113.0,122.0,126.0,253.0,0.5533596837944664,0.4466403162055335,0.1067193675889328,lean,Trump,0.4466403162055335,0.5533596837944664,0.5386561264822134,0.4613438735177866,0.8284,0.8235,0.0558,-0.0049,0.4118,3,0.0,0.0,0.0,140.0,113.0,253.0,10.67193675889328,Trump,0.0,0.0,140.0,113.0,253.0,10.67193675889328,Trump,False,False
HALIFAX,CONC,CONOCONNARA,316.0,273,43,172,32,68,1,0,100,187,0,1,10,153,146,21,34,30,36,41,85,69,233,240,172,0.8535,0.8791,0.63,398.3386535553652,50.8680363313031,321.8309477877187,339.0,43.0,126.45060487155858,251.9113073284794,0.769854387409578,0.0,271.8880486838066,0.3174,0.6324,0.0019,0.1277,0.3578,1,2,101,0,0,0,10,13,233,9,17,172,72.0,150.0,157.0,65.0,222.0,0.3243243243243243,0.6756756756756757,-0.3513513513513513,safe,Harris,0.6756756756756757,0.3243243243243243,0.6302702702702703,0.3697297297297297,0.8535,0.4762,0.0429,-0.3773,0.4286,11,1.0,1.0,0.0,72.0,151.0,223.0,-35.42600896860987,Harris,1.0,0.0,72.0,151.0,223.0,-35.42600896860987,Harris,False,False
HALIFAX,ENF 2,ENFIELD 2,1243.0,1029,214,770,70,185,4,0,141,987,1,3,9,516,630,123,138,206,170,165,256,185,815,826,590,0.792,0.8027,0.5734,1809.240532840595,123.52089012917992,1414.0706321605303,1538.0,105.0,288.15597152453944,1504.1255121229442,0.0,0.0,1521.0845613160554,0.1593,0.8314,0.0,0.0683,0.1811,7,4,325,16,23,296,54,68,815,16,66,590,112.0,685.0,672.0,108.0,797.0,0.1405269761606022,0.8594730238393977,-0.7189460476787954,safe,Harris,0.8594730238393977,0.1405269761606022,0.7037892095357591,0.2962107904642409,0.792,0.439,0.0663,-0.353,0.1301,69,7.0,6.0,1.0,113.0,691.0,804.0,-71.8905472636816,Harris,5.0,2.0,114.0,690.0,804.0,-71.64179104477611,Harris,False,False
HALIFAX,ENF1,ENFIELD 1,2030.0,1766,264,1281,136,341,6,2,348,1524,1,5,21,866,1033,146,270,308,284,360,386,276,1454,1415,956,0.8233,0.8012,0.5413,3010.357168077067,136.46326221934976,2171.0212485395896,2559.0,116.0,530.7751274848134,2313.063097858148,161.73496778185088,0.0,2479.5820405922536,0.1763,0.7684,0.0537,0.0453,0.1846,16,24,546,16,33,394,83,157,1454,38,89,956,252.0,1225.0,1246.0,202.0,1477.0,0.1706161137440758,0.8293838862559242,-0.6587677725118484,safe,Harris,0.8293838862559242,0.1706161137440758,0.6917535545023696,0.3082464454976303,0.8233,0.5685,0.0571,-0.2548,0.2603,63,6.0,5.0,1.0,253.0,1230.0,1483.0,-65.87997302764667,Harris,4.0,2.0,254.0,1229.0,1483.0,-65.74511126095753,Harris,False,False
HALIFAX,FAUCT,FAUCETT,1134.0,1002,132,444,195,361,2,0,632,424,3,6,10,496,570,76,136,132,152,244,209,185,872,832,574,0.8703,0.8303,0.5729,1982.485557363697,85.40228604643403,1675.965615622261,1685.0,73.0,1123.6592756970183,806.6049965169977,0.7014724653881229,0.0,858.8262816666784,0.5668,0.4069,0.0004,0.0431,0.2959,8,8,288,0,1,2,56,88,872,12,44,574,519.0,353.0,399.0,449.0,872.0,0.5951834862385321,0.4048165137614679,0.1903669724770642,lean,Trump,0.4048165137614679,0.5951834862385321,0.5219266055045871,0.4780733944954128,0.8703,0.7368,0.0642,-0.1335,0.1579,20,2.0,1.0,1.0,520.0,354.0,874.0,18.993135011441648,Trump,1.0,1.0,520.0,354.0,874.0,18.993135011441648,Trump,False,False
HALIFAX,HAL,HALIFAX,1222.0,1027,195,648,105,274,0,0,344,788,3,5,17,510,643,72,160,151,158,249,228,204,877,887,619,0.8539,0.8637,0.6027,2522.940585039264,238.2015456312752,2288.7190013126506,2144.0,202.0,798.2222681220732,1467.2267511455425,76.28103371292426,38.032127292631735,1724.718316917191,0.3164,0.5816,0.0302,0.0944,0.1808,9,13,367,0,1,28,43,89,877,17,47,619,255.0,626.0,636.0,224.0,881.0,0.2894438138479001,0.7105561861520999,-0.4211123723041998,safe,Harris,0.7105561861520999,0.2894438138479001,0.64422247446084,0.35577752553916,0.8539,0.5972,0.049,-0.2567,0.2361,29,3.0,2.0,1.0,256.0,628.0,884.0,-42.081447963800905,Harris,2.0,1.0,256.0,628.0,884.0,-42.081447963800905,Harris,False,False
HALIFAX,HOL,HOLLISTER,2022.0,1675,347,1285,86,303,1,0,137,873,29,800,16,860,1033,210,258,299,298,338,356,263,1407,1423,879,0.84,0.8496,0.5248,3238.975790904141,256.95578350622964,2420.4137704843665,2753.0,218.0,421.25204794418096,1437.4352420728153,44.49534043235069,72.62187050843701,2817.72374295996,0.1301,0.4438,0.0137,0.0793,0.1795,20,24,576,0,0,0,99,120,1407,29,78,879,217.0,1180.0,1205.0,169.0,1397.0,0.1553328561202576,0.8446671438797423,-0.6893342877594846,safe,Harris,0.8446671438797423,0.1553328561202576,0.6978668575518969,0.3021331424481031,0.84,0.4714,0.0704,-0.3686,0.1381,111,11.0,9.0,2.0,219.0,1189.0,1408.0,-68.89204545454545,Harris,8.0,3.0,220.0,1188.0,1408.0,-68.75,Harris,False,False
HALIFAX,HPR,HOBGOOD,944.0,832,112,473,170,187,2,0,372,477,0,3,21,396,478,74,105,94,113,176,207,175,711,701,507,0.8546,0.8425,0.6094,1139.891508015156,132.65479641568055,1030.7635429028142,969.0,113.0,478.2536551688032,647.87304992429,49.96030420322136,0.0,661.6378528463526,0.4196,0.5684,0.0438,0.1164,0.3677,1,6,242,0,1,68,37,66,711,22,37,507,267.0,369.0,397.0,222.0,636.0,0.419811320754717,0.5801886792452831,-0.160377358490566,lean,Harris,0.5801886792452831,0.419811320754717,0.5920754716981133,0.4079245283018868,0.8546,0.5,0.052,-0.3546,0.2973,37,4.0,2.0,2.0,269.0,371.0,640.0,-15.937499999999998,Harris,2.0,2.0,269.0,371.0,640.0,-15.937499999999998,Harris,False,False
HALIFAX,LIT,LITTLETON,2938.0,2558,380,1123,520,909,5,1,1561,1177,6,12,17,1322,1484,179,310,287,343,552,674,593,2201,2057,1489,0.8604,0.8041,0.5821,3268.3388485960063,109.50045202454774,2690.2099616072887,2778.0,93.0,1519.0305501011387,1510.9627633146988,77.0,14.0,1749.3082984948676,0.4648,0.4623,0.0236,0.0335,0.2435,13,20,779,1,2,85,103,195,2201,39,84,1489,1080.0,1118.0,1244.0,859.0,2198.0,0.4913557779799818,0.5086442220200182,-0.0172884440400364,tossup,Harris,0.5086442220200182,0.4913557779799818,0.5634576888080073,0.4365423111919927,0.8604,0.5754,0.0468,-0.285,0.2179,76,8.0,4.0,4.0,1084.0,1122.0,2206.0,-1.7225747960108795,Harris,5.0,3.0,1083.0,1123.0,2206.0,-1.813236627379873,Harris,False,False
HALIFAX,RINGW,RINGWOOD,1230.0,1066,164,826,80,159,1,0,138,968,8,28,7,521,638,105,185,168,180,222,192,178,949,935,609,0.8902,0.8771,0.5713,1310.4591940092328,145.99762424626377,1084.763866385793,1114.0,124.0,109.78990658668856,1087.379800739759,13.491097079266195,0.5734045744582197,1200.669287422544,0.0838,0.8298,0.0103,0.1114,0.2897,12,25,379,0,0,0,71,118,949,34,73,609,128.0,821.0,847.0,99.0,949.0,0.1348788198103266,0.8651211801896733,-0.7302423603793466,safe,Harris,0.8651211801896733,0.1348788198103266,0.7060484720758693,0.2939515279241306,0.8902,0.6762,0.0748,-0.214,0.3238,34,3.0,3.0,0.0,128.0,824.0,952.0,-73.10924369747899,Harris,2.0,1.0,129.0,823.0,952.0,-72.89915966386555,Harris,False,False
HALIFAX,RR 10,ROANOKE RAPIDS 10,2568.0,2120,448,802,343,973,1,1,1482,786,54,14,28,1073,1324,225,377,354,341,408,465,398,1744,1717,1162,0.8226,0.8099,0.5481,3437.9923238750357,173.97199054209855,2743.726687303231,2922.0,148.0,2176.2430052911727,936.1326033009084,214.0162624531584,69.51285188305383,1261.7493185838628,0.633,0.2723,0.0623,0.0506,0.2687,25,31,694,8,20,489,133,189,1744,57,112,1162,1066.0,675.0,832.0,851.0,1741.0,0.6122917863296956,0.3877082136703044,0.2245835726593911,safe,Trump,0.3877082136703044,0.6122917863296956,0.5150832854681218,0.4849167145318782,0.8226,0.5911,0.0763,-0.2315,0.2533,92,9.0,3.0,6.0,1072.0,678.0,1750.0,22.514285714285716,Trump,5.0,4.0,1070.0,680.0,1750.0,22.285714285714285,Trump,False,False
HALIFAX,RR 11,ROANOKE RAPIDS 11,2536.0,2143,393,785,410,944,3,1,1472,835,13,11,29,1107,1273,223,351,354,337,485,446,340,1791,1724,1143,0.8357,0.8045,0.5334,3903.08423457217,342.5423415410313,2992.370747849693,3318.0,291.0,1724.7427669758742,1567.5264990875726,128.18552314937554,1.9713795244612091,2178.3414675962954,0.4419,0.4016,0.0328,0.0878,0.1993,5,32,642,1,7,164,135,162,1791,32,98,1143,1107.0,669.0,784.0,949.0,1776.0,0.6233108108108109,0.3766891891891892,0.2466216216216216,safe,Trump,0.3766891891891892,0.6233108108108109,0.5106756756756756,0.4893243243243244,0.8357,0.6054,0.0754,-0.2303,0.1435,88,9.0,3.0,6.0,1113.0,672.0,1785.0,24.705882352941178,Trump,5.0,4.0,1111.0,674.0,1785.0,24.481792717086833,Trump,False,False
HALIFAX,RR1-2,ROANOKE RAPIDS 1-2,1327.0,1021,306,369,174,475,3,0,697,486,7,7,20,556,681,169,231,245,167,197,190,128,769,729,443,0.7532,0.714,0.4339,1237.811140539963,208.5719414442496,1029.3862066677937,1052.0,177.0,542.2843759055995,601.281937806016,99.80766798823826,0.0,695.5267646343634,0.4381,0.4858,0.0806,0.1685,0.1655,3,15,234,1,7,177,59,110,769,25,43,443,459.0,303.0,346.0,382.0,762.0,0.6023622047244095,0.3976377952755905,0.2047244094488189,safe,Trump,0.3976377952755905,0.6023622047244095,0.5190551181102362,0.4809448818897638,0.7532,0.3491,0.0767,-0.4041,0.1479,110,11.0,4.0,7.0,466.0,307.0,773.0,20.56921086675291,Trump,6.0,5.0,464.0,309.0,773.0,20.051746442432083,Trump,False,False
HALIFAX,RR3-4,ROANOKE RAPIDS 3-4,2077.0,1738,339,456,400,874,7,1,1531,351,15,9,28,882,1054,222,344,308,335,302,303,263,1429,1345,823,0.8222,0.7739,0.4735,2561.1730208370905,210.46829951009173,1977.8062315338464,2177.0,179.0,1265.031903153697,901.7551304621268,127.25482219404566,29.55030957193113,1296.1411176833935,0.4939,0.3521,0.0497,0.0822,0.1604,12,19,423,15,23,399,132,196,1429,29,70,823,1033.0,423.0,535.0,850.0,1456.0,0.709478021978022,0.290521978021978,0.4189560439560439,safe,Trump,0.290521978021978,0.709478021978022,0.4762087912087912,0.5237912087912089,0.8222,0.5946,0.0924,-0.2276,0.1306,90,9.0,3.0,6.0,1039.0,426.0,1465.0,41.84300341296928,Trump,4.0,5.0,1038.0,427.0,1465.0,41.70648464163823,Trump,False,False
HALIFAX,RR7-9,ROANOKE RAPIDS 7-9,3898.0,3141,757,1870,323,937,11,0,1006,2487,9,10,40,1544,2041,374,539,602,528,669,678,508,2433,2381,1437,0.7746,0.758,0.4575,5157.121874471246,468.8666899201194,4143.054298242605,4384.0,399.0,1534.149639367345,3125.413691497936,226.29852753461188,0.0,3622.972235103901,0.2975,0.606,0.0439,0.0909,0.1678,27,33,885,0,2,63,179,228,2433,42,117,1437,734.0,1698.0,1757.0,605.0,2432.0,0.3018092105263157,0.6981907894736842,-0.3963815789473684,safe,Harris,0.6981907894736842,0.3018092105263157,0.6392763157894736,0.3607236842105263,0.7746,0.4786,0.0736,-0.296,0.1123,195,20.0,14.0,6.0,740.0,1712.0,2452.0,-39.64110929853181,Harris,13.0,7.0,741.0,1711.0,2452.0,-39.55954323001632,Harris,False,False
HALIFAX,RRCE,ROANOKE RAPIDS CENTRAL,3072.0,2455,617,912,510,1023,9,1,1772,971,24,11,48,1244,1594,308,540,485,437,467,434,401,1919,1865,1112,0.7817,0.7597,0.453,5374.511446713176,356.4649569816274,3777.2282811374153,4568.0,303.0,3058.0403329937494,1565.1384331669062,329.73572421518213,69.96545902055382,2316.4711137194267,0.569,0.2912,0.0614,0.0663,0.1975,9,26,510,3,18,337,161,246,1919,49,118,1112,1196.0,725.0,810.0,1033.0,1921.0,0.6225923997917752,0.3774076002082249,0.2451847995835502,safe,Trump,0.3774076002082249,0.6225923997917752,0.51096304008329,0.48903695991671,0.7817,0.5227,0.0839,-0.259,0.1591,147,15.0,6.0,9.0,1205.0,731.0,1936.0,24.483471074380166,Trump,8.0,7.0,1203.0,733.0,1936.0,24.276859504132233,Trump,False,False
HALIFAX,SN,SCOTLAND NECK,2095.0,1649,446,1086,207,350,6,0,519,1373,8,1,15,848,1090,131,259,275,275,324,441,390,1415,1422,946,0.8581,0.8623,0.5737,2696.757175467545,98.93291186599578,2444.2378974487588,2292.0,84.0,826.8818344384754,1785.8358170823406,35.22838840478683,0.0,1869.87534102907,0.3066,0.6622,0.0131,0.0367,0.3924,7,19,501,9,32,499,75,129,1415,31,84,946,357.0,918.0,966.0,278.0,1275.0,0.28,0.72,-0.4399999999999999,safe,Harris,0.72,0.28,0.648,0.352,0.8581,0.5725,0.053,-0.2856,0.2366,56,6.0,4.0,2.0,359.0,922.0,1281.0,-43.950039032006245,Harris,4.0,2.0,359.0,922.0,1281.0,-43.950039032006245,Harris,False,False
HALIFAX,WEL 3,WELDON 3,2129.0,1747,382,1009,197,538,3,0,612,1282,4,13,18,835,1112,199,275,268,298,384,382,323,1388,1367,906,0.7945,0.7825,0.5186,2271.1757184458734,82.77961682086676,1708.7920447277006,1930.0,70.0,730.5370030297545,1418.5549289548026,0.0,99.98599959276072,1540.638715416119,0.3217,0.6246,0.0,0.0364,0.2517,9,17,554,1,0,57,99,126,1388,31,64,906,434.0,954.0,982.0,374.0,1388.0,0.3126801152737752,0.6873198847262247,-0.3746397694524495,safe,Harris,0.6873198847262247,0.3126801152737752,0.63492795389049,0.36507204610951,0.7945,0.4975,0.0713,-0.297,0.1558,100,10.0,7.0,3.0,437.0,961.0,1398.0,-37.48211731044349,Harris,6.0,4.0,438.0,960.0,1398.0,-37.33905579399141,Harris,False,False
